"year","age","sex","population"
2054,91,"male",9614.01363386887
2054,92,"male",7880.48168916882
2054,93,"male",6215.4010551716
2054,94,"male",4679.22722872931
2054,95,"male",11284.1047332393
2055,0,"male",35234.5856775
2055,1,"male",35379.2664404901
2055,2,"male",35679.1596831979
2055,3,"male",36033.7336888958
2055,4,"male",36449.4778853413
2055,5,"male",36833.4706110251
2055,6,"male",37279.6397669061
2055,7,"male",37891.9760089349
2055,8,"male",38381.3354651819
2055,9,"male",38685.0595520088
2055,10,"male",39122.6291392754
2055,11,"male",39404.9695207704
2055,12,"male",39704.0107748741
2055,13,"male",39986.5626012203
2055,14,"male",40287.9442368191
2055,15,"male",36006.2974340436
2055,16,"male",36358.4628881873
2055,17,"male",36842.4503297394
2055,18,"male",37385.2534794761
2055,19,"male",37918.8765235466
2055,20,"male",38281.9624078909
2055,21,"male",38570.049321112
2055,22,"male",38823.5320279345
2055,23,"male",39096.5801686512
2055,24,"male",39362.5016277286
2055,25,"male",39721.0235145368
2055,26,"male",39997.8559673185
2055,27,"male",40321.5910415058
2055,28,"male",40691.2057132777
2055,29,"male",41113.5533661622
2055,30,"male",41640.9794388005
2055,31,"male",41460.1386137203
2055,32,"male",42084.1260552724
2055,33,"male",44106.2705786697
2055,34,"male",45257.1606416276
2055,35,"male",45059.4364779382
2055,36,"male",46304.496181189
2055,37,"male",46432.1977661821
2055,38,"male",47117.7338970314
2055,39,"male",47771.2867724778
2055,40,"male",48292.3293396789
2055,41,"male",48506.7021094591
2055,42,"male",49055.8120465013
2055,43,"male",49263.2120262519
2055,44,"male",49472.8685595166
2055,45,"male",49538.0695623713
2055,46,"male",49016.9062013022
2055,47,"male",48869.8423119021
2055,48,"male",47118.8611495739
2055,49,"male",44318.608782209
2055,50,"male",43325.2851390154
2055,51,"male",42858.7678458378
2055,52,"male",41757.6746533928
2055,53,"male",40942.5940193955
2055,54,"male",41562.5029200251
2055,55,"male",41805.5330921514
2055,56,"male",40749.7027324444
2055,57,"male",41313.3257765149
2055,58,"male",41392.3236834402
2055,59,"male",42713.711104743
2055,60,"male",43119.0614477467
2055,61,"male",43406.6226954917
2055,62,"male",44393.5462476438
2055,63,"male",45104.8216388297
2055,64,"male",44983.1818501621
2055,65,"male",44041.7944314799
2055,66,"male",42180.7012390349
2055,67,"male",41194.8007107038
2055,68,"male",39762.9085546714
2055,69,"male",37515.9357646417
2055,70,"male",36083.1256402948
2055,71,"male",35175.7884527835
2055,72,"male",33865.4449860482
2055,73,"male",32164.5549230903
2055,74,"male",30874.7580525776
2055,75,"male",29510.3721311251
2055,76,"male",28002.1239499095
2055,77,"male",26280.3228932475
2055,78,"male",25848.5218365855
2055,79,"male",24814.9898918854
2055,80,"male",24143.3448926206
2055,81,"male",24009.4485504389
2055,82,"male",23556.9186988135
2055,83,"male",23015.8882986076
2055,84,"male",21898.8244092075
2055,85,"male",19789.034363204
2055,86,"male",18306.6165416954
2055,87,"male",16336.3432435841
2055,88,"male",14385.4531806263
2055,89,"male",12716.7495025586
2055,90,"male",11137.0900817168
2055,91,"male",9654.01363386887
2055,92,"male",8070.48168916882
2055,93,"male",6455.4010551716
2055,94,"male",4969.22722872931
2055,95,"male",11824.1047332393
2056,0,"male",35184.5856775
2056,1,"male",35319.2664404901
2056,2,"male",35609.1596831979
2056,3,"male",35973.7336888958
2056,4,"male",36389.4778853413
2056,5,"male",36783.4706110251
2056,6,"male",37249.6397669061
2056,7,"male",37881.9760089349
2056,8,"male",38401.3354651819
2056,9,"male",38735.0595520088
2056,10,"male",39212.6291392754
2056,11,"male",39524.9695207704
2056,12,"male",39864.0107748741
2056,13,"male",40186.5626012203
2056,14,"male",40507.9442368191
2056,15,"male",36266.2974340436
2056,16,"male",36628.4628881873
2056,17,"male",37112.4503297394
2056,18,"male",37645.2534794761
2056,19,"male",38148.8765235466
2056,20,"male",38491.9624078909
2056,21,"male",38750.049321112
2056,22,"male",38963.5320279345
2056,23,"male",39206.5801686512
2056,24,"male",39452.5016277286
2056,25,"male",39791.0235145368
2056,26,"male",40057.8559673185
2056,27,"male",40381.5910415058
2056,28,"male",40771.2057132777
2056,29,"male",41213.5533661622
2056,30,"male",41770.9794388005
2056,31,"male",42190.1386137203
2056,32,"male",41994.1260552724
2056,33,"male",42616.2705786697
2056,34,"male",44647.1606416276
2056,35,"male",45769.4364779382
2056,36,"male",45614.496181189
2056,37,"male",46832.1977661821
2056,38,"male",46957.7338970314
2056,39,"male",47601.2867724778
2056,40,"male",48172.3293396789
2056,41,"male",48696.7021094591
2056,42,"male",48855.8120465013
2056,43,"male",49363.2120262519
2056,44,"male",49492.8685595166
2056,45,"male",49598.0695623713
2056,46,"male",49666.9062013022
2056,47,"male",49109.8423119021
2056,48,"male",48918.8611495739
2056,49,"male",47118.608782209
2056,50,"male",44275.2851390154
2056,51,"male",43288.7678458378
2056,52,"male",42787.6746533928
2056,53,"male",41692.5940193955
2056,54,"male",40882.5029200251
2056,55,"male",41495.5330921514
2056,56,"male",41749.7027324444
2056,57,"male",40693.3257765149
2056,58,"male",41272.3236834402
2056,59,"male",41363.711104743
2056,60,"male",42689.0614477467
2056,61,"male",43086.6226954917
2056,62,"male",43363.5462476438
2056,63,"male",44334.8216388297
2056,64,"male",45013.1818501621
2056,65,"male",44861.7944314799
2056,66,"male",43910.7012390349
2056,67,"male",42024.8007107038
2056,68,"male",41022.9085546714
2056,69,"male",39565.9357646417
2056,70,"male",37283.1256402948
2056,71,"male",35825.7884527835
2056,72,"male",34895.4449860482
2056,73,"male",33554.5549230903
2056,74,"male",31824.7580525776
2056,75,"male",30490.3721311251
2056,76,"male",29102.1239499095
2056,77,"male",27550.3228932475
2056,78,"male",25788.5218365855
2056,79,"male",25284.9898918854
2056,80,"male",24193.3448926206
2056,81,"male",23429.4485504389
2056,82,"male",23176.9186988135
2056,83,"male",22625.8882986076
2056,84,"male",21928.8244092075
2056,85,"male",20679.034363204
2056,86,"male",18506.6165416954
2056,87,"male",16896.3432435841
2056,88,"male",14875.4531806263
2056,89,"male",12886.7495025586
2056,90,"male",11167.0900817168
2056,91,"male",9574.01363386887
2056,92,"male",8110.48168916882
2056,93,"male",6615.4010551716
2056,94,"male",5169.22722872931
2056,95,"male",12444.1047332393
2057,0,"male",35154.5856775
2057,1,"male",35269.2664404901
2057,2,"male",35559.1596831979
2057,3,"male",35913.7336888958
2057,4,"male",36329.4778853413
2057,5,"male",36723.4706110251
2057,6,"male",37199.6397669061
2057,7,"male",37851.9760089349
2057,8,"male",38391.3354651819
2057,9,"male",38755.0595520088
2057,10,"male",39262.6291392754
2057,11,"male",39604.9695207704
2057,12,"male",39984.0107748741
2057,13,"male",40346.5626012203
2057,14,"male",40707.9442368191
2057,15,"male",36496.2974340436
2057,16,"male",36878.4628881873
2057,17,"male",37382.4503297394
2057,18,"male",37915.2534794761
2057,19,"male",38408.8765235466
2057,20,"male",38731.9624078909
2057,21,"male",38970.049321112
2057,22,"male",39143.5320279345
2057,23,"male",39356.5801686512
2057,24,"male",39572.5016277286
2057,25,"male",39881.0235145368
2057,26,"male",40137.8559673185
2057,27,"male",40441.5910415058
2057,28,"male",40831.2057132777
2057,29,"male",41283.5533661622
2057,30,"male",41870.9794388005
2057,31,"male",42320.1386137203
2057,32,"male",42724.1260552724
2057,33,"male",42526.2705786697
2057,34,"male",43167.1606416276
2057,35,"male",45169.4364779382
2057,36,"male",46334.496181189
2057,37,"male",46142.1977661821
2057,38,"male",47357.7338970314
2057,39,"male",47451.2867724778
2057,40,"male",48002.3293396789
2057,41,"male",48576.7021094591
2057,42,"male",49045.8120465013
2057,43,"male",49163.2120262519
2057,44,"male",49602.8685595166
2057,45,"male",49618.0695623713
2057,46,"male",49726.9062013022
2057,47,"male",49759.8423119021
2057,48,"male",49148.8611495739
2057,49,"male",48918.608782209
2057,50,"male",47075.2851390154
2057,51,"male",44238.7678458378
2057,52,"male",43217.6746533928
2057,53,"male",42722.5940193955
2057,54,"male",41632.5029200251
2057,55,"male",40815.5330921514
2057,56,"male",41439.7027324444
2057,57,"male",41703.3257765149
2057,58,"male",40652.3236834402
2057,59,"male",41243.711104743
2057,60,"male",41349.0614477467
2057,61,"male",42656.6226954917
2057,62,"male",43053.5462476438
2057,63,"male",43314.8216388297
2057,64,"male",44253.1818501621
2057,65,"male",44901.7944314799
2057,66,"male",44740.7012390349
2057,67,"male",43764.8007107038
2057,68,"male",41852.9085546714
2057,69,"male",40825.9357646417
2057,70,"male",39333.1256402948
2057,71,"male",37035.7884527835
2057,72,"male",35545.4449860482
2057,73,"male",34574.5549230903
2057,74,"male",33204.7580525776
2057,75,"male",31440.3721311251
2057,76,"male",30082.1239499095
2057,77,"male",28640.3228932475
2057,78,"male",27038.5218365855
2057,79,"male",25234.9898918854
2057,80,"male",24653.3448926206
2057,81,"male",23489.4485504389
2057,82,"male",22636.9186988135
2057,83,"male",22275.8882986076
2057,84,"male",21568.8244092075
2057,85,"male",20729.034363204
2057,86,"male",19356.6165416954
2057,87,"male",17086.3432435841
2057,88,"male",15395.4531806263
2057,89,"male",13326.7495025586
2057,90,"male",11337.0900817168
2057,91,"male",9614.01363386887
2057,92,"male",8060.48168916882
2057,93,"male",6665.4010551716
2057,94,"male",5299.22722872931
2057,95,"male",13074.1047332393
2058,0,"male",35144.5856775
2058,1,"male",35239.2664404901
2058,2,"male",35509.1596831979
2058,3,"male",35863.7336888958
2058,4,"male",36269.4778853413
2058,5,"male",36663.4706110251
2058,6,"male",37149.6397669061
2058,7,"male",37811.9760089349
2058,8,"male",38361.3354651819
2058,9,"male",38745.0595520088
2058,10,"male",39282.6291392754
2058,11,"male",39664.9695207704
2058,12,"male",40074.0107748741
2058,13,"male",40476.5626012203
2058,14,"male",40877.9442368191
2058,15,"male",36696.2974340436
2058,16,"male",37108.4628881873
2058,17,"male",37642.4503297394
2058,18,"male",38185.2534794761
2058,19,"male",38688.8765235466
2058,20,"male",39001.9624078909
2058,21,"male",39210.049321112
2058,22,"male",39363.5320279345
2058,23,"male",39536.5801686512
2058,24,"male",39712.5016277286
2058,25,"male",40001.0235145368
2058,26,"male",40227.8559673185
2058,27,"male",40521.5910415058
2058,28,"male",40901.2057132777
2058,29,"male",41353.5533661622
2058,30,"male",41950.9794388005
2058,31,"male",42420.1386137203
2058,32,"male",42854.1260552724
2058,33,"male",43256.2705786697
2058,34,"male",43077.1606416276
2058,35,"male",43689.4364779382
2058,36,"male",45734.496181189
2058,37,"male",46862.1977661821
2058,38,"male",46667.7338970314
2058,39,"male",47851.2867724778
2058,40,"male",47852.3293396789
2058,41,"male",48406.7021094591
2058,42,"male",48925.8120465013
2058,43,"male",49353.2120262519
2058,44,"male",49402.8685595166
2058,45,"male",49738.0695623713
2058,46,"male",49746.9062013022
2058,47,"male",49819.8423119021
2058,48,"male",49798.8611495739
2058,49,"male",49158.608782209
2058,50,"male",48875.2851390154
2058,51,"male",47028.7678458378
2058,52,"male",44167.6746533928
2058,53,"male",43152.5940193955
2058,54,"male",42662.5029200251
2058,55,"male",41565.5330921514
2058,56,"male",40769.7027324444
2058,57,"male",41393.3257765149
2058,58,"male",41662.3236834402
2058,59,"male",40633.711104743
2058,60,"male",41229.0614477467
2058,61,"male",41326.6226954917
2058,62,"male",42633.5462476438
2058,63,"male",43004.8216388297
2058,64,"male",43243.1818501621
2058,65,"male",44151.7944314799
2058,66,"male",44790.7012390349
2058,67,"male",44594.8007107038
2058,68,"male",43582.9085546714
2058,69,"male",41655.9357646417
2058,70,"male",40583.1256402948
2058,71,"male",39065.7884527835
2058,72,"male",36745.4449860482
2058,73,"male",35234.5549230903
2058,74,"male",34224.7580525776
2058,75,"male",32810.3721311251
2058,76,"male",31022.1239499095
2058,77,"male",29610.3228932475
2058,78,"male",28118.5218365855
2058,79,"male",26474.9898918854
2058,80,"male",24613.3448926206
2058,81,"male",23949.4485504389
2058,82,"male",22696.9186988135
2058,83,"male",21765.8882986076
2058,84,"male",21248.8244092075
2058,85,"male",20399.034363204
2058,86,"male",19416.6165416954
2058,87,"male",17886.3432435841
2058,88,"male",15585.4531806263
2058,89,"male",13806.7495025586
2058,90,"male",11737.0900817168
2058,91,"male",9764.01363386887
2058,92,"male",8100.48168916882
2058,93,"male",6625.4010551716
2058,94,"male",5339.22722872931
2058,95,"male",13644.1047332393
2059,0,"male",35154.5856775
2059,1,"male",35229.2664404901
2059,2,"male",35489.1596831979
2059,3,"male",35823.7336888958
2059,4,"male",36219.4778853413
2059,5,"male",36603.4706110251
2059,6,"male",37089.6397669061
2059,7,"male",37751.9760089349
2059,8,"male",38321.3354651819
2059,9,"male",38725.0595520088
2059,10,"male",39272.6291392754
2059,11,"male",39684.9695207704
2059,12,"male",40124.0107748741
2059,13,"male",40566.5626012203
2059,14,"male",40997.9442368191
2059,15,"male",36856.2974340436
2059,16,"male",37318.4628881873
2059,17,"male",37882.4503297394
2059,18,"male",38455.2534794761
2059,19,"male",38958.8765235466
2059,20,"male",39281.9624078909
2059,21,"male",39480.049321112
2059,22,"male",39613.5320279345
2059,23,"male",39756.5801686512
2059,24,"male",39902.5016277286
2059,25,"male",40151.0235145368
2059,26,"male",40347.8559673185
2059,27,"male",40621.5910415058
2059,28,"male",40981.2057132777
2059,29,"male",41433.5533661622
2059,30,"male",42030.9794388005
2059,31,"male",42510.1386137203
2059,32,"male",42964.1260552724
2059,33,"male",43396.2705786697
2059,34,"male",43817.1606416276
2059,35,"male",43609.4364779382
2059,36,"male",44254.496181189
2059,37,"male",46272.1977661821
2059,38,"male",47397.7338970314
2059,39,"male",47171.2867724778
2059,40,"male",48262.3293396789
2059,41,"male",48266.7021094591
2059,42,"male",48765.8120465013
2059,43,"male",49243.2120262519
2059,44,"male",49602.8685595166
2059,45,"male",49538.0695623713
2059,46,"male",49866.9062013022
2059,47,"male",49849.8423119021
2059,48,"male",49868.8611495739
2059,49,"male",49808.608782209
2059,50,"male",49115.2851390154
2059,51,"male",48828.7678458378
2059,52,"male",46967.6746533928
2059,53,"male",44112.5940193955
2059,54,"male",43092.5029200251
2059,55,"male",42605.5330921514
2059,56,"male",41519.7027324444
2059,57,"male",40723.3257765149
2059,58,"male",41352.3236834402
2059,59,"male",41643.711104743
2059,60,"male",40629.0614477467
2059,61,"male",41206.6226954917
2059,62,"male",41303.5462476438
2059,63,"male",42584.8216388297
2059,64,"male",42943.1818501621
2059,65,"male",43151.7944314799
2059,66,"male",44040.7012390349
2059,67,"male",44644.8007107038
2059,68,"male",44412.9085546714
2059,69,"male",43385.9357646417
2059,70,"male",41413.1256402948
2059,71,"male",40315.7884527835
2059,72,"male",38775.4449860482
2059,73,"male",36424.5549230903
2059,74,"male",34884.7580525776
2059,75,"male",33830.3721311251
2059,76,"male",32382.1239499095
2059,77,"male",30550.3228932475
2059,78,"male",29078.5218365855
2059,79,"male",27534.9898918854
2059,80,"male",25833.3448926206
2059,81,"male",23919.4485504389
2059,82,"male",23156.9186988135
2059,83,"male",21835.8882986076
2059,84,"male",20778.8244092075
2059,85,"male",20109.034363204
2059,86,"male",19116.6165416954
2059,87,"male",17956.3432435841
2059,88,"male",16325.4531806263
2059,89,"male",13996.7495025586
2059,90,"male",12167.0900817168
2059,91,"male",10124.0136338689
2059,92,"male",8240.48168916882
2059,93,"male",6665.4010551716
2059,94,"male",5319.22722872931
2059,95,"male",14104.1047332393
2060,0,"male",35184.5856775
2060,1,"male",35239.2664404901
2060,2,"male",35479.1596831979
2060,3,"male",35793.7336888958
2060,4,"male",36179.4778853413
2060,5,"male",36553.4706110251
2060,6,"male",37039.6397669061
2060,7,"male",37701.9760089349
2060,8,"male",38271.3354651819
2060,9,"male",38685.0595520088
2060,10,"male",39252.6291392754
2060,11,"male",39684.9695207704
2060,12,"male",40154.0107748741
2060,13,"male",40616.5626012203
2060,14,"male",41087.9442368191
2060,15,"male",36986.2974340436
2060,16,"male",37478.4628881873
2060,17,"male",38082.4503297394
2060,18,"male",38695.2534794761
2060,19,"male",39228.8765235466
2060,20,"male",39561.9624078909
2060,21,"male",39760.049321112
2060,22,"male",39883.5320279345
2060,23,"male",40016.5801686512
2060,24,"male",40132.5016277286
2060,25,"male",40351.0235145368
2060,26,"male",40507.8559673185
2060,27,"male",40751.5910415058
2060,28,"male",41081.2057132777
2060,29,"male",41513.5533661622
2060,30,"male",42100.9794388005
2060,31,"male",42590.1386137203
2060,32,"male",43054.1260552724
2060,33,"male",43506.2705786697
2060,34,"male",43957.1606416276
2060,35,"male",44339.4364779382
2060,36,"male",44174.496181189
2060,37,"male",44802.1977661821
2060,38,"male",46797.7338970314
2060,39,"male",47901.2867724778
2060,40,"male",47582.3293396789
2060,41,"male",48676.7021094591
2060,42,"male",48625.8120465013
2060,43,"male",49083.2120262519
2060,44,"male",49482.8685595166
2060,45,"male",49738.0695623713
2060,46,"male",49676.9062013022
2060,47,"male",49959.8423119021
2060,48,"male",49898.8611495739
2060,49,"male",49878.608782209
2060,50,"male",49765.2851390154
2060,51,"male",49068.7678458378
2060,52,"male",48757.6746533928
2060,53,"male",46902.5940193955
